#2021-11-0214:45:52.821105
 #Timestamp[ms] Up-Time UTC Date RMCValid Satsinuse Latitude Longitude Speedoverground[knots] Speedoverground[km/h] Courseoverground AltitudeNN[m] BoardTemp[°C] ExternalTemp[°C] Humidity[%] Pressure[hPa] BatteryVoltage[V] Loggerstatus
144729.681653 01:45:14 15:12:11 02.11.2021 Y 08 4343.19337N 01024.49277E 0.084 0.1 NA 11.2 23.125 20.375 38.811 1007.909 3.3 66673
144731.708515 01:45:16 15:12:13 02.11.2021 Y 08 4343.19336N 01024.49268E 0.042 0.0 NA 10.5 22.875 20.375 38.818 1007.859 3.3 66673
144733.735375 01:45:18 15:12:15 02.11.2021 Y 08 4343.19324N 01024.49268E 0.020 0.0 NA 10.2 22.875 20.375 38.811 1007.979 3.3 66673
144735.762091 01:45:20 15:12:17 02.11.2021 Y 08 4343.19314N 01024.49265E 0.094 0.1 NA 9.6 23.0 20.375 38.826 1008.39 3.3 66673
144737.788608 01:45:22 15:12:19 02.11.2021 Y 08 4343.19309N 01024.49256E 0.005 0.0 NA 9.2 23.0 20.375 38.826 1007.960 3.3 66673
144739.814768 01:45:24 15:12:21 02.11.2021 Y 08 4343.19283N 01024.49241E 0.042 0.0 NA 8.3 23.0 20.375 38.818 1007.969 3.3 66673
144741.840229 01:45:26 15:12:23 02.11.2021 Y 08 4343.19277N 01024.49226E 0.055 0.1 NA 7.4 23.125 20.375 38.826 1007.929 3.3 66673
144743.867609 01:45:28 15:12:25 02.11.2021 Y 08 4343.19260N 01024.49222E 0.127 0.2 NA 7.2 22.750 20.375 38.834 1007.940 3.3 66673
144745.894182 01:45:30 15:12:27 02.11.2021 Y 08 4343.19258N 01024.49204E 0.011 0.0 NA 7.1 23.0 20.250 38.834 1007.900 3.3 66673
144747.920577 01:45:32 15:12:29 02.11.2021 Y 08 4343.19257N 01024.49192E 0.022 0.0 NA 6.9 22.875 20.250 38.841 1008.30 3.3 66673
144749.947034 01:45:34 15:12:31 02.11.2021 Y 08 4343.19256N 01024.49181E 0.060 0.1 NA 6.8 22.875 20.500 38.849 1007.960 3.3 66673
144751.973713 01:45:36 15:12:33 02.11.2021 Y 08 4343.19247N 01024.49177E 0.106 0.1 NA 6.5 23.125 20.250 38.864 1007.979 3.3 66673
144754.000308 01:45:38 15:12:35 02.11.2021 Y 08 4343.19240N 01024.49175E 0.064 0.1 NA 6.0 22.875 20.375 38.872 1007.909 3.3 66673
144756.026915 01:45:40 15:12:37 02.11.2021 Y 07 4343.19234N 01024.49164E 0.035 0.0 NA 5.5 22.875 20.375 38.879 1007.989 3.3 66673
144758.054847 01:45:42 15:12:39 02.11.2021 Y 07 4343.19237N 01024.49146E 0.081 0.1 NA 5.1 22.875 20.375 38.872 1007.940 3.3 66673
144760.081519 01:45:44 15:12:41 02.11.2021 Y 08 4343.19237N 01024.49131E 0.092 0.1 NA 4.4 22.875 20.375 38.879 1007.979 3.3 66673
144762.107928 01:45:46 15:12:43 02.11.2021 Y 08 4343.19238N 01024.49120E 0.027 0.0 NA 3.6 22.875 20.500 38.887 1007.859 3.3 66673
144764.133899 01:45:48 15:12:45 02.11.2021 Y 07 4343.19232N 01024.49102E 0.026 0.0 NA 2.7 23.0 20.375 38.879 1008.30 3.3 66673
144766.160394 01:45:50 15:12:47 02.11.2021 Y 07 4343.19222N 01024.49091E 0.064 0.1 NA 2.3 23.0 20.375 38.872 1007.909 3.3 66673
144768.186648 01:45:52 15:12:49 02.11.2021 Y 07 4343.19223N 01024.49078E 0.032 0.0 NA 2.3 23.0 20.375 38.872 1007.969 3.3 66673
144770.212903 01:45:54 15:12:51 02.11.2021 Y 07 4343.19207N 01024.49062E 0.057 0.1 NA 1.7 22.875 20.375 38.872 1008.20 3.3 66673
144772.239358 01:45:56 15:12:53 02.11.2021 Y 08 4343.19206N 01024.49050E 0.056 0.1 NA 1.4 23.0 20.375 38.872 1008.99 3.3 66673
144774.265988 01:45:58 15:12:55 02.11.2021 Y 08 4343.19192N 01024.49046E 0.076 0.1 NA 1.3 22.875 20.375 38.857 1007.929 3.3 66673
144776.291722 01:46:00 15:12:57 02.11.2021 Y 08 4343.19181N 01024.49044E 0.112 0.2 NA 1.1 23.0 20.500 38.864 1007.989 3.3 66673
144778.318051 01:46:02 15:12:59 02.11.2021 Y 08 4343.19170N 01024.49039E 0.108 0.2 NA 0.5 23.0 20.375 38.864 1007.989 3.3 66673
144780.344342 01:46:04 15:13:01 02.11.2021 Y 08 4343.19160N 01024.49039E 0.034 0.0 NA 0.3 23.125 20.375 38.857 1007.880 3.3 66673
144782.370868 01:46:06 15:13:03 02.11.2021 Y 07 4343.19148N 01024.49029E 0.020 0.0 NA -0.6 23.0 20.375 38.879 1008.10 3.3 66673
144784.397172 01:46:08 15:13:05 02.11.2021 Y 07 4343.19132N 01024.49031E 0.082 0.1 NA -1.0 23.0 20.375 38.864 1007.929 3.3 66673
144786.423694 01:46:10 15:13:07 02.11.2021 Y 07 4343.19126N 01024.49034E 0.030 0.0 NA -1.0 22.875 20.375 38.864 1007.950 3.3 66673
144788.450499 01:46:13 15:13:10 02.11.2021 Y 07 4343.19109N 01024.49036E 0.037 0.0 NA -1.5 23.0 20.375 38.895 1007.940 3.3 66673
144790.477045 01:46:15 15:13:12 02.11.2021 Y 08 4343.19091N 01024.49046E 0.057 0.1 NA -0.9 22.875 20.375 38.910 1008.0 3.3 66673
144792.503802 01:46:17 15:13:14 02.11.2021 Y 08 4343.19078N 01024.49065E 0.013 0.0 NA -1.0 23.125 20.375 38.940 1007.929 3.3 66673
144794.530558 01:46:19 15:13:16 02.11.2021 Y 08 4343.19069N 01024.49072E 0.030 0.0 NA -0.6 22.875 20.375 38.971 1007.849 3.3 66673
144796.55724 01:46:21 15:13:18 02.11.2021 Y 08 4343.19060N 01024.49085E 0.033 0.0 NA -0.3 23.0 20.375 38.986 1007.960 3.3 66673
144798.598306 01:46:23 15:13:20 02.11.2021 Y 08 4343.19056N 01024.49102E 0.052 0.0 NA 0.1 23.0 20.375 38.979 1007.989 3.3 66673
144800.624657 01:46:25 15:13:22 02.11.2021 Y 08 4343.19050N 01024.49110E 0.029 0.0 NA 0.2 23.0 20.375 38.979 1008.20 3.3 66673
144802.651132 01:46:27 15:13:24 02.11.2021 Y 08 4343.19030N 01024.49109E 0.126 0.2 NA 0.4 22.875 20.375 38.956 1007.900 3.3 66673
144804.693729 01:46:29 15:13:26 02.11.2021 Y 08 4343.19027N 01024.49114E 0.033 0.0 NA 0.7 23.0 20.375 38.956 1007.900 3.3 66673
144806.719766 01:46:31 15:13:28 02.11.2021 Y 08 4343.19030N 01024.49123E 0.050 0.0 NA 0.4 23.0 20.375 38.956 1007.929 3.3 66673
144808.745191 01:46:33 15:13:30 02.11.2021 Y 08 4343.19029N 01024.49118E 0.139 0.2 NA 0.5 23.0 20.500 38.933 1007.890 3.3 66673
144810.771492 01:46:35 15:13:32 02.11.2021 Y 08 4343.19028N 01024.49115E 0.043 0.0 NA 0.4 22.875 20.375 38.940 1007.940 3.3 66673
144812.797965 01:46:37 15:13:34 02.11.2021 Y 08 4343.19025N 01024.49112E 0.064 0.1 NA 0.3 23.125 20.500 38.925 1007.929 3.3 66673
144814.824544 01:46:39 15:13:36 02.11.2021 Y 08 4343.19032N 01024.49110E 0.046 0.0 NA 0.3 23.0 20.375 38.925 1008.39 3.3 66673
144816.851018 01:46:41 15:13:38 02.11.2021 Y 08 4343.19036N 01024.49109E 0.055 0.1 NA 0.3 22.875 20.250 38.925 1007.919 3.3 66673
144818.878793 01:46:43 15:13:40 02.11.2021 Y 08 4343.19029N 01024.49116E 0.022 0.0 NA -0.2 23.0 20.375 38.918 1007.929 3.3 66673
144820.905222 01:46:45 15:13:42 02.11.2021 Y 08 4343.19033N 01024.49120E 0.074 0.1 NA -0.6 22.875 20.500 38.933 1008.0 3.3 66673
144822.931608 01:46:47 15:13:44 02.11.2021 Y 08 4343.19035N 01024.49125E 0.083 0.1 NA -0.5 23.0 20.375 38.948 1007.979 3.3 66673
144824.958002 01:46:49 15:13:46 02.11.2021 Y 08 4343.19029N 01024.49128E 0.055 0.1 NA -0.9 22.875 20.375 38.940 1007.849 3.3 66673
144826.98478 01:46:51 15:13:48 02.11.2021 Y 08 4343.19027N 01024.49133E 0.060 0.1 NA -0.8 23.0 20.375 38.948 1008.150 3.3 66673
144829.011032 01:46:53 15:13:50 02.11.2021 Y 08 4343.19019N 01024.49140E 0.069 0.1 NA -0.7 23.0 20.250 38.940 1007.960 3.3 66673
144831.036797 01:46:55 15:13:52 02.11.2021 Y 08 4343.19020N 01024.49135E 0.086 0.1 NA -0.4 23.0 20.250 38.948 1008.140 3.3 66673
144833.063231 01:46:57 15:13:54 02.11.2021 Y 07 4343.19017N 01024.49130E 0.152 0.2 NA -0.3 23.0 20.250 38.956 1007.960 3.3 66673
144835.089622 01:46:59 15:13:56 02.11.2021 Y 07 4343.19012N 01024.49136E 0.077 0.1 NA -0.1 23.0 20.375 38.956 1007.929 3.3 66673
144837.116032 01:47:01 15:13:58 02.11.2021 Y 08 4343.19008N 01024.49132E 0.013 0.0 NA 0.3 23.0 20.375 38.948 1007.989 3.3 66673
144839.142357 01:47:03 15:14:00 02.11.2021 Y 08 4343.19003N 01024.49145E 0.008 0.0 NA 0.6 23.0 20.250 38.948 1008.39 3.3 66673
144841.168835 01:47:05 15:14:02 02.11.2021 Y 08 4343.18999N 01024.49153E 0.077 0.1 NA 0.5 22.875 20.375 38.940 1008.80 3.3 66673
144843.195288 01:47:07 15:14:04 02.11.2021 Y 08 4343.18989N 01024.49163E 0.049 0.0 NA 1.9 23.0 20.250 38.940 1008.39 3.3 66673
144845.221773 01:47:09 15:14:06 02.11.2021 Y 08 4343.18985N 01024.49177E 0.023 0.0 NA 1.5 23.0 20.375 38.948 1007.919 3.3 66673
144847.248032 01:47:11 15:14:08 02.11.2021 Y 08 4343.18970N 01024.49194E 0.097 0.1 NA 2.0 22.875 20.250 38.948 1007.979 3.3 66673
144849.274655 01:47:13 15:14:10 02.11.2021 Y 08 4343.18958N 01024.49201E 0.082 0.1 NA 2.2 23.0 20.250 38.963 1007.799 3.3 66673
144851.300779 01:47:15 15:14:12 02.11.2021 Y 08 4343.18940N 01024.49217E 0.177 0.3 NA 2.2 23.0 20.250 38.963 1008.10 3.3 66673
144853.326494 01:47:17 15:14:14 02.11.2021 Y 08 4343.18928N 01024.49233E 0.088 0.1 NA 2.0 22.875 20.375 38.979 1008.109 3.3 66673
144855.353014 01:47:19 15:14:16 02.11.2021 Y 08 4343.18922N 01024.49234E 0.035 0.0 NA 1.9 23.0 20.375 39.1 1008.39 3.3 66673
144857.378924 01:47:21 15:14:18 02.11.2021 Y 08 4343.18915N 01024.49233E 0.038 0.0 NA 1.9 23.0 20.250 39.24 1008.39 3.3 66673
144859.405129 01:47:23 15:14:20 02.11.2021 Y 08 4343.18913N 01024.49245E 0.064 0.1 NA 1.7 23.0 20.250 39.32 1007.950 3.3 66673
144861.431654 01:47:25 15:14:22 02.11.2021 Y 08 4343.18908N 01024.49243E 0.047 0.0 NA 1.8 22.875 20.250 39.32 1007.780 3.3 66673
144863.457976 01:47:28 15:14:25 02.11.2021 Y 08 4343.18907N 01024.49249E 0.070 0.1 NA 2.4 22.875 20.250 39.32 1008.30 3.3 66673
144865.488092 01:47:30 15:14:27 02.11.2021 Y 08 4343.18906N 01024.49256E 0.062 0.1 NA 2.6 22.875 20.250 39.24 1007.969 3.3 66673
144867.514556 01:47:32 15:14:29 02.11.2021 Y 08 4343.18898N 01024.49253E 0.060 0.1 NA 3.2 22.750 20.375 39.32 1008.10 3.3 66673
144869.540853 01:47:34 15:14:31 02.11.2021 Y 08 4343.18898N 01024.49255E 0.090 0.1 NA 3.1 22.875 20.375 39.24 1007.929 3.3 66673
144871.567251 01:47:36 15:14:33 02.11.2021 Y 08 4343.18893N 01024.49251E 0.051 0.0 NA 3.4 23.0 20.250 39.24 1008.30 3.3 66673
144873.593401 01:47:38 15:14:35 02.11.2021 Y 08 4343.18890N 01024.49256E 0.052 0.0 NA 3.9 22.875 20.250 39.32 1008.39 3.3 66673
144875.619661 01:47:40 15:14:37 02.11.2021 Y 08 4343.18894N 01024.49261E 0.092 0.1 NA 4.2 22.750 20.250 39.32 1007.900 3.3 66673
144877.646048 01:47:42 15:14:39 02.11.2021 Y 08 4343.18895N 01024.49257E 0.096 0.1 NA 4.5 23.0 20.250 39.40 1007.960 3.3 66673
144879.672539 01:47:44 15:14:41 02.11.2021 Y 08 4343.18893N 01024.49251E 0.192 0.3 NA 5.4 22.875 20.250 39.40 1008.20 3.3 66673
144881.704942 01:47:46 15:14:43 02.11.2021 Y 07 4343.18892N 01024.49250E 0.037 0.0 NA 6.2 23.0 20.250 39.24 1008.90 3.3 66673
144883.731057 01:47:48 15:14:45 02.11.2021 Y 07 4343.18891N 01024.49243E 0.097 0.1 NA 7.1 23.125 20.250 39.32 1007.960 3.3 66673
144885.757608 01:47:50 15:14:47 02.11.2021 Y 07 4343.18891N 01024.49234E 0.058 0.1 NA 7.8 22.875 20.250 39.17 1007.929 3.3 66673
144887.78405 01:47:52 15:14:49 02.11.2021 Y 08 4343.18896N 01024.49246E 0.028 0.0 NA 7.2 22.875 20.250 39.17 1007.940 3.3 66673
144889.810413 01:47:54 15:14:51 02.11.2021 Y 08 4343.18891N 01024.49245E 0.039 0.0 NA 7.0 23.0 20.250 38.994 1007.789 3.3 66673
144891.836661 01:47:56 15:14:53 02.11.2021 Y 08 4343.18896N 01024.49235E 0.092 0.1 NA 6.9 22.875 20.250 38.986 1008.99 3.3 66673
144893.863022 01:47:58 15:14:55 02.11.2021 Y 08 4343.18898N 01024.49241E 0.112 0.2 NA 6.2 23.125 20.250 38.994 1007.869 3.3 66673
144895.890333 01:48:00 15:14:57 02.11.2021 Y 08 4343.18899N 01024.49243E 0.032 0.0 NA 5.4 23.0 20.250 38.948 1007.969 3.3 66673
144897.916559 01:48:02 15:14:59 02.11.2021 Y 08 4343.18906N 01024.49235E 0.067 0.1 NA 4.9 23.0 20.375 38.956 1007.969 3.3 66673
144899.942797 01:48:04 15:15:01 02.11.2021 Y 08 4343.18908N 01024.49221E 0.004 0.0 NA 4.6 22.875 20.250 38.956 1007.969 3.3 66673
144901.969361 01:48:06 15:15:03 02.11.2021 Y 08 4343.18916N 01024.49215E 0.078 0.1 NA 4.5 23.125 20.125 38.956 1008.49 3.3 66673
144903.995761 01:48:08 15:15:05 02.11.2021 Y 08 4343.18926N 01024.49208E 0.181 0.3 NA 4.2 23.0 20.375 38.948 1007.989 3.3 66673
144906.021935 01:48:10 15:15:07 02.11.2021 Y 08 4343.18938N 01024.49193E 0.011 0.0 NA 3.9 22.875 20.250 38.948 1007.989 3.3 66673
144908.047898 01:48:12 15:15:09 02.11.2021 Y 08 4343.18943N 01024.49178E 0.052 0.0 NA 3.9 22.750 20.250 38.940 1008.99 3.3 66673
144910.074376 01:48:14 15:15:11 02.11.2021 Y 07 4343.18943N 01024.49168E 0.032 0.0 NA 4.4 23.0 20.250 38.933 1008.30 3.3 66673
144912.100825 01:48:16 15:15:13 02.11.2021 Y 08 4343.18943N 01024.49164E 0.074 0.1 NA 4.4 23.0 20.250 38.933 1008.109 3.3 66673
144914.127047 01:48:18 15:15:15 02.11.2021 Y 08 4343.18940N 01024.49162E 0.012 0.0 NA 4.7 22.875 20.125 38.933 1008.80 3.3 66673
144916.153483 01:48:20 15:15:17 02.11.2021 Y 08 4343.18940N 01024.49162E 0.084 0.1 NA 4.9 23.125 20.250 38.933 1008.70 3.3 66673
144918.179886 01:48:22 15:15:19 02.11.2021 Y 08 4343.18944N 01024.49168E 0.101 0.1 NA 4.9 23.0 20.375 38.933 1008.179 3.3 66673
144920.206768 01:48:24 15:15:21 02.11.2021 Y 08 4343.18950N 01024.49164E 0.111 0.2 NA 5.3 23.125 20.250 38.948 1008.130 3.3 66673
144922.233298 01:48:26 15:15:23 02.11.2021 Y 08 4343.18955N 01024.49161E 0.055 0.1 NA 5.6 22.875 20.250 38.963 1007.960 3.3 66673
144924.259824 01:48:28 15:15:25 02.11.2021 Y 08 4343.18962N 01024.49166E 0.021 0.0 NA 6.2 22.875 20.250 38.986 1007.950 3.3 66673
144926.286383 01:48:30 15:15:27 02.11.2021 Y 08 4343.18963N 01024.49163E 0.094 0.1 NA 8.1 22.875 20.250 38.994 1008.70 3.3 66673
144928.312634 01:48:32 15:15:29 02.11.2021 Y 08 4343.18968N 01024.49169E 0.129 0.2 NA 8.3 23.125 20.250 39.1 1008.20 3.3 66673
144930.33833 01:48:34 15:15:31 02.11.2021 Y 08 4343.18972N 01024.49170E 0.015 0.0 NA 7.9 22.875 20.250 38.994 1008.20 3.3 66673
144932.364747 01:48:36 15:15:33 02.11.2021 Y 08 4343.18973N 01024.49178E 0.085 0.1 NA 7.5 23.0 20.250 38.994 1007.979 3.3 66673
144934.390968 01:48:38 15:15:35 02.11.2021 Y 08 4343.18972N 01024.49175E 0.172 0.3 NA 7.7 23.0 20.250 39.1 1007.979 3.3 66673
144936.417205 01:48:40 15:15:37 02.11.2021 Y 08 4343.18975N 01024.49178E 0.145 0.2 NA 7.2 23.0 20.250 39.1 1007.940 3.3 66673
144938.443374 01:48:42 15:15:39 02.11.2021 Y 08 4343.18972N 01024.49158E 0.242 0.4 NA 7.2 22.875 20.250 38.994 1008.30 3.3 66673
144940.469769 01:48:45 15:15:42 02.11.2021 Y 08 4343.18967N 01024.49131E 0.065 0.1 NA 7.6 22.875 20.250 38.994 1008.30 3.3 66673
144942.499941 01:48:47 15:15:44 02.11.2021 Y 08 4343.18962N 01024.49105E 0.329 0.6 NA 8.3 22.750 20.250 38.986 1007.929 3.3 66673
144944.526447 01:48:49 15:15:46 02.11.2021 Y 08 4343.18960N 01024.49092E 0.049 0.0 NA 8.7 22.875 20.250 38.979 1007.909 3.3 66673
144946.552989 01:48:51 15:15:48 02.11.2021 Y 08 4343.18961N 01024.49080E 0.061 0.1 NA 9.0 22.875 20.250 38.979 1007.969 3.3 66673
144948.579507 01:48:53 15:15:50 02.11.2021 Y 08 4343.18961N 01024.49071E 0.030 0.0 NA 9.8 22.875 20.250 38.979 1008.140 3.3 66673
144950.615356 01:48:55 15:15:52 02.11.2021 Y 08 4343.18962N 01024.49061E 0.036 0.0 NA 10.1 23.0 20.125 38.979 1007.940 3.3 66673
144952.641102 01:48:57 15:15:54 02.11.2021 Y 08 4343.18978N 01024.49051E 0.064 0.1 NA 9.6 23.0 20.125 38.979 1008.39 3.3 66673
144954.667666 01:48:59 15:15:56 02.11.2021 Y 08 4343.18985N 01024.49056E 0.068 0.1 NA 9.2 22.875 20.250 38.986 1008.70 3.3 66673
144956.694177 01:49:01 15:15:58 02.11.2021 Y 08 4343.18992N 01024.49066E 0.164 0.3 NA 8.8 22.875 20.250 38.971 1008.20 3.3 66673
144958.720601 01:49:03 15:16:00 02.11.2021 Y 08 4343.19008N 01024.49087E 0.321 0.5 NA 8.0 22.875 20.250 38.971 1008.10 3.3 66673
144960.746987 01:49:05 15:16:02 02.11.2021 Y 08 4343.19027N 01024.49099E 0.170 0.3 NA 7.6 23.0 20.250 38.986 1007.950 3.3 66673
144962.773236 01:49:07 15:16:04 02.11.2021 Y 08 4343.19039N 01024.49106E 0.109 0.2 NA 7.6 22.875 20.125 38.971 1008.30 3.3 66673
144964.79961 01:49:09 15:16:06 02.11.2021 Y 08 4343.19051N 01024.49112E 0.042 0.0 NA 7.0 23.0 20.250 38.971 1007.909 3.3 66673
144966.825863 01:49:11 15:16:08 02.11.2021 Y 08 4343.19055N 01024.49111E 0.023 0.0 NA 7.0 23.0 20.250 38.979 1008.140 3.3 66673
144968.852056 01:49:13 15:16:10 02.11.2021 Y 08 4343.19068N 01024.49127E 0.170 0.3 NA 6.6 22.875 20.250 38.979 1007.960 3.3 66673
144970.878646 01:49:15 15:16:12 02.11.2021 Y 08 4343.19079N 01024.49120E 0.232 0.4 NA 6.0 23.0 20.250 38.994 1007.909 3.3 66673
144972.904787 01:49:17 15:16:14 02.11.2021 Y 08 4343.19084N 01024.49113E 0.224 0.4 NA 5.6 22.875 20.250 38.979 1007.989 3.3 66673
144974.930722 01:49:19 15:16:16 02.11.2021 Y 08 4343.19091N 01024.49113E 0.153 0.2 NA 5.3 22.875 20.250 38.986 1007.940 3.3 66673
144976.957214 01:49:21 15:16:18 02.11.2021 Y 08 4343.19089N 01024.49117E 0.116 0.2 NA 5.2 22.875 20.375 38.986 1007.880 3.3 66673
144978.983788 01:49:23 15:16:20 02.11.2021 Y 08 4343.19094N 01024.49092E 0.059 0.1 NA 4.8 22.875 20.250 38.994 1007.950 3.3 66673
144981.010365 01:49:25 15:16:22 02.11.2021 Y 08 4343.19089N 01024.49084E 0.078 0.1 NA 4.5 23.0 20.250 39.1 1007.960 3.3 66673
144983.036595 01:49:27 15:16:24 02.11.2021 Y 08 4343.19087N 01024.49083E 0.053 0.0 NA 4.1 23.0 20.250 38.994 1008.59 3.3 66673
144985.063226 01:49:29 15:16:26 02.11.2021 Y 08 4343.19087N 01024.49097E 0.134 0.2 NA 3.6 23.0 20.125 38.994 1008.80 3.3 66673
144987.089864 01:49:31 15:16:28 02.11.2021 Y 08 4343.19067N 01024.49120E 0.057 0.1 NA 3.9 23.0 20.250 38.994 1007.960 3.3 66673
144989.11623 01:49:33 15:16:30 02.11.2021 Y 08 4343.19050N 01024.49118E 0.170 0.3 NA 4.0 22.875 20.250 38.994 1007.890 3.3 66673
144991.142844 01:49:35 15:16:32 02.11.2021 Y 08 4343.19050N 01024.49127E 0.047 0.0 NA 3.3 23.0 20.250 39.9 1008.130 3.3 66673
144993.16901 01:49:37 15:16:34 02.11.2021 Y 08 4343.19045N 01024.49130E 0.066 0.1 NA 3.0 22.875 20.250 39.1 1007.960 3.3 66673
144995.19517 01:49:39 15:16:36 02.11.2021 Y 08 4343.19033N 01024.49131E 0.031 0.0 NA 3.4 23.0 20.250 39.1 1007.969 3.3 66673
144997.220721 01:49:41 15:16:38 02.11.2021 Y 08 4343.19031N 01024.49139E 0.079 0.1 NA 3.7 23.0 20.250 39.1 1007.950 3.3 66673
144999.246906 01:49:43 15:16:40 02.11.2021 Y 08 4343.19023N 01024.49144E 0.070 0.1 NA 4.1 22.875 20.250 39.1 1008.39 3.3 66673
145001.271596 01:49:45 15:16:42 02.11.2021 Y 08 4343.19015N 01024.49151E 0.019 0.0 NA 4.6 23.0 20.250 39.1 1007.900 3.3 66673
145003.297794 01:49:47 15:16:44 02.11.2021 Y 08 4343.18996N 01024.49163E 0.035 0.0 NA 5.5 23.0 20.250 38.994 1007.989 3.3 66673
145005.324337 01:49:49 15:16:46 02.11.2021 Y 08 4343.18991N 01024.49161E 0.020 0.0 NA 6.0 23.0 20.250 39.1 1007.979 3.3 66673
145007.350697 01:49:51 15:16:48 02.11.2021 Y 08 4343.18979N 01024.49162E 0.098 0.1 NA 7.0 22.875 20.250 38.994 1008.20 3.3 66673
145009.378606 01:49:53 15:16:50 02.11.2021 Y 08 4343.18973N 01024.49151E 0.044 0.0 NA 7.4 22.875 20.250 38.994 1007.989 3.3 66673
145011.406673 01:49:55 15:16:52 02.11.2021 Y 07 4343.18970N 01024.49133E 0.069 0.1 NA 7.8 23.0 20.250 38.994 1008.80 3.3 66673
145013.431595 01:49:57 15:16:54 02.11.2021 Y 07 4343.18959N 01024.49131E 0.089 0.1 NA 8.5 23.0 20.125 39.9 1007.979 3.3 66673
145015.457944 01:49:59 15:16:56 02.11.2021 Y 07 4343.18974N 01024.49096E 0.099 0.1 NA 8.0 23.0 20.125 39.9 1008.49 3.3 66673
145017.483936 01:50:02 15:16:59 02.11.2021 Y 07 4343.19001N 01024.49050E 0.066 0.1 NA 6.8 22.875 20.250 38.994 1008.10 3.3 66673
145019.511568 01:50:04 15:17:01 02.11.2021 Y 07 4343.19000N 01024.49064E 0.075 0.1 NA 6.4 22.875 20.250 38.979 1008.99 3.3 66673
145021.538093 01:50:06 15:17:03 02.11.2021 Y 07 4343.19007N 01024.49047E 0.035 0.0 NA 5.6 23.125 20.125 38.971 1007.950 3.3 66673
145023.564815 01:50:08 15:17:05 02.11.2021 Y 07 4343.19009N 01024.49040E 0.059 0.1 NA 5.2 22.875 20.250 38.963 1007.890 3.3 66673
145025.591544 01:50:10 15:17:07 02.11.2021 Y 07 4343.19010N 01024.49027E 0.065 0.1 NA 5.0 23.0 20.125 38.963 1008.59 3.3 66673
145027.618054 01:50:12 15:17:09 02.11.2021 Y 07 4343.19013N 01024.49013E 0.044 0.0 NA 4.3 23.0 20.250 38.948 1008.229 3.3 66673
145029.644926 01:50:14 15:17:11 02.11.2021 Y 07 4343.19007N 01024.49015E 0.133 0.2 NA 3.6 22.875 20.375 38.940 1007.969 3.3 66673
145031.671657 01:50:16 15:17:13 02.11.2021 Y 07 4343.18998N 01024.49027E 0.042 0.0 NA 3.4 22.875 20.250 38.933 1008.80 3.3 66673
145033.699808 01:50:18 15:17:15 02.11.2021 Y 07 4343.18989N 01024.49018E 0.211 0.3 NA 3.0 22.750 20.250 38.940 1007.909 3.3 66673
145035.729413 01:50:20 15:17:17 02.11.2021 Y 07 4343.18991N 01024.49012E 0.120 0.2 NA 2.3 23.0 20.250 38.925 1007.840 3.3 66673
145037.756665 01:50:22 15:17:19 02.11.2021 Y 07 4343.18992N 01024.49020E 0.055 0.1 NA 1.9 23.125 20.125 38.933 1008.59 3.3 66673
145039.781672 01:50:24 15:17:21 02.11.2021 Y 08 4343.18986N 01024.49016E 0.073 0.1 NA 2.1 23.0 20.250 38.933 1007.909 3.3 66673
145041.808089 01:50:26 15:17:23 02.11.2021 Y 08 4343.18977N 01024.49005E 0.059 0.1 NA 2.8 23.0 20.250 38.933 1008.59 3.3 66673
145043.834902 01:50:28 15:17:25 02.11.2021 Y 08 4343.18972N 01024.49002E 0.046 0.0 NA 3.0 23.0 20.250 38.925 1008.70 3.3 66673
145045.861639 01:50:30 15:17:27 02.11.2021 Y 08 4343.18963N 01024.48999E 0.011 0.0 NA 3.3 22.875 20.125 38.933 1008.10 3.3 66673
145047.888402 01:50:32 15:17:29 02.11.2021 Y 08 4343.18956N 01024.48997E 0.114 0.2 NA 3.7 22.875 20.250 38.925 1008.70 3.3 66673
145049.915214 01:50:34 15:17:31 02.11.2021 Y 07 4343.18950N 01024.49005E 0.037 0.0 NA 3.8 22.875 20.250 38.933 1008.119 3.3 66673
145051.943602 01:50:36 15:17:33 02.11.2021 Y 07 4343.18937N 01024.49006E 0.071 0.1 NA 4.6 22.875 20.250 38.940 1007.849 3.3 66673
145053.970214 01:50:38 15:17:35 02.11.2021 Y 08 4343.18932N 01024.49009E 0.084 0.1 NA 4.7 23.0 20.250 38.940 1008.109 3.3 66673
145055.995743 01:50:40 15:17:37 02.11.2021 Y 08 4343.18926N 01024.48997E 0.119 0.2 NA 4.6 23.125 20.250 38.933 1008.109 3.3 66673
145058.022597 01:50:42 15:17:39 02.11.2021 Y 08 4343.18922N 01024.48988E 0.058 0.1 NA 5.0 23.0 20.125 38.940 1007.950 3.3 66673
145060.049167 01:50:44 15:17:41 02.11.2021 Y 08 4343.18920N 01024.48971E 0.038 0.0 NA 5.2 22.875 20.250 38.956 1007.979 3.3 66673
145062.07608 01:50:46 15:17:43 02.11.2021 Y 08 4343.18919N 01024.48949E 0.046 0.0 NA 5.6 23.0 20.125 38.963 1007.969 3.3 66673
145064.101671 01:50:48 15:17:45 02.11.2021 Y 07 4343.18912N 01024.48925E 0.088 0.1 NA 5.9 23.0 20.250 38.963 1008.10 3.3 66673
